role,coordinate_id,task,framework,public_slot,selected_sessions_per_class,class0_median_request_relative_ns,class1_median_request_relative_ns,class1_minus_class0_request_relative_ns,class0_median_response_send_relative_ns,class1_median_response_send_relative_ns,class1_minus_class0_response_send_relative_ns,class0_median_request_response_latency_ns,class1_median_request_response_latency_ns,class1_minus_class0_request_response_latency_ns
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,130,300,1301379650.5,1301420723.5,41073.0,1302756473.5,1302682893.5,-73580.0,1269270.5,1274924.0,5653.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,131,300,1311527459.0,1311512077.0,-15382.0,1312820565.0,1312839785.5,19220.5,1258971.5,1272311.5,13340.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,132,300,1321582868.0,1321621027.5,38159.5,1322883298.0,1322953319.5,70021.5,1231876.5,1217330.5,-14546.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,133,300,1331701968.0,1331696278.0,-5690.0,1333024773.0,1333007044.5,-17728.5,1268502.5,1263651.5,-4851.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,134,300,1341812865.5,1341825179.5,12314.0,1343075099.0,1343168587.5,93488.5,1278936.0,1289774.5,10838.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,135,300,1351883717.0,1351891760.5,8043.5,1353132885.0,1353217692.0,84807.0,1267090.5,1288300.5,21210.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,136,300,1361909028.0,1361989105.0,80077.0,1363172473.5,1363215146.0,42672.5,1203785.5,1210976.0,7190.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,137,300,1372043244.0,1372056124.5,12880.5,1373305166.0,1373361306.0,56140.0,1272922.5,1285300.5,12378.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,138,300,1382094595.5,1382087917.0,-6678.5,1383450272.0,1383457415.0,7143.0,1294934.5,1300451.5,5517.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,139,300,1392210517.0,1392191238.5,-19278.5,1393568062.0,1393612749.5,44687.5,1291058.0,1267872.5,-23185.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,140,300,1402304117.0,1402323086.5,18969.5,1403625852.0,1403562489.5,-63362.5,1185646.0,1189441.5,3795.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,141,300,1412376447.0,1412437674.0,61227.0,1413709368.5,1413741186.5,31818.0,1285855.0,1272911.0,-12944.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,142,300,1422460402.5,1422439947.0,-20455.5,1423763337.0,1423739923.0,-23414.0,1277444.5,1265180.5,-12264.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,143,300,1432548687.5,1432520416.5,-28271.0,1434004828.5,1433847010.0,-157818.5,1333832.5,1309862.0,-23970.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,144,300,1442619431.5,1442703283.0,83851.5,1443901279.0,1443984249.0,82970.0,1202570.0,1202493.0,-77.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,145,300,1452703408.5,1452724299.0,20890.5,1454027401.0,1453974324.0,-53077.0,1245199.0,1259781.5,14582.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,146,300,1462819837.0,1462826528.0,6691.0,1464158615.5,1464089134.5,-69481.0,1283262.5,1280486.5,-2776.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,147,300,1472881964.5,1472840478.5,-41486.0,1474288235.0,1474167936.0,-120299.0,1261282.5,1266715.0,5432.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,148,300,1482985574.5,1482907616.0,-77958.5,1484243609.5,1484231497.0,-12112.5,1194716.5,1195228.0,511.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,149,300,1493081477.5,1493067357.0,-14120.5,1494435358.0,1494408195.5,-27162.5,1285910.0,1291697.5,5787.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,150,300,1503150981.0,1503167407.5,16426.5,1504493561.5,1504429552.0,-64009.5,1262597.5,1239992.0,-22605.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,151,300,1513223567.0,1513147860.0,-75707.0,1514557377.0,1514497007.0,-60370.0,1275520.5,1269978.5,-5542.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,152,300,1523321899.0,1523261831.5,-60067.5,1524563855.5,1524559386.5,-4469.0,1177784.0,1200531.5,22747.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,153,300,1533405427.5,1533385742.5,-19685.0,1534752306.5,1534670630.5,-81676.0,1256259.0,1248199.0,-8060.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,154,300,1543512571.0,1543493265.0,-19306.0,1544836569.5,1544871848.5,35279.0,1291299.0,1321300.0,30001.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,155,300,1553571200.5,1553588743.0,17542.5,1554887308.0,1554945316.5,58008.5,1250299.0,1231898.0,-18401.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,156,300,1563639137.5,1563581396.5,-57741.0,1564862531.0,1564883961.5,21430.5,1186549.5,1181337.5,-5212.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,157,300,1573745550.5,1573727332.5,-18218.0,1575121731.0,1575066653.5,-55077.5,1293500.5,1259946.5,-33554.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,158,300,1583900772.0,1583839631.0,-61141.0,1585213476.0,1585159476.5,-53999.5,1253609.0,1269807.5,16198.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,159,300,1593997018.0,1593848988.5,-148029.5,1595299885.5,1595208161.5,-91724.0,1278377.5,1246129.5,-32248.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,160,300,1604041980.0,1603967399.0,-74581.0,1605394592.5,1605296763.5,-97829.0,1239269.0,1206943.0,-32326.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,161,300,1614140586.0,1614106967.0,-33619.0,1615442214.5,1615455553.0,13338.5,1253178.0,1273638.5,20460.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,162,300,1624182702.5,1624180497.0,-2205.5,1625529044.0,1625503037.0,-26007.0,1254842.5,1252230.0,-2612.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,163,300,1634275477.0,1634302018.0,26541.0,1635621818.5,1635599942.0,-21876.5,1268645.5,1279251.5,10606.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,164,300,1644414728.0,1644425034.5,10306.5,1645649580.5,1645756765.0,107184.5,1159480.5,1183910.5,24430.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,165,300,1654538031.5,1654475782.0,-62249.5,1655901885.0,1655852952.5,-48932.5,1297909.0,1306859.0,8950.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,166,300,1664582939.5,1664557261.5,-25678.0,1665911905.5,1665953107.0,41201.5,1255831.0,1272601.5,16770.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,167,300,1674626826.5,1674632540.0,5713.5,1675906120.0,1676002527.0,96407.0,1260141.0,1266615.0,6474.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,168,300,1684758508.0,1684726328.0,-32180.0,1686050849.0,1686012875.5,-37973.5,1156800.0,1212916.0,56116.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,169,300,1694874660.0,1694862635.0,-12025.0,1696176092.0,1696184493.5,8401.5,1268559.5,1294084.0,25524.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,170,300,1704969111.0,1704970225.5,1114.5,1706294503.5,1706246350.0,-48153.5,1271246.0,1262517.5,-8728.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,171,300,1715053036.5,1714975028.0,-78008.5,1716398319.5,1716371501.0,-26818.5,1291621.0,1298292.0,6671.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,172,300,1725121269.0,1725047842.0,-73427.0,1726423375.5,1726314514.5,-108861.0,1182911.0,1184750.0,1839.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,173,300,1735171360.5,1735126315.5,-45045.0,1736504165.0,1736445010.0,-59155.0,1256279.0,1280182.0,23903.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,174,300,1745266842.0,1745261543.5,-5298.5,1746616332.5,1746513841.5,-102491.0,1257356.5,1253318.0,-4038.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,175,300,1755366839.0,1755291050.0,-75789.0,1756656675.5,1756629798.0,-26877.5,1276872.0,1250919.0,-25953.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,176,300,1765485299.5,1765507249.5,21950.0,1766769539.0,1766801963.0,32424.0,1224668.0,1224029.0,-639.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,177,300,1775558632.5,1775503592.5,-55040.0,1776859332.0,1776857513.0,-1819.0,1277590.0,1253871.0,-23719.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,178,300,1785659490.5,1785618289.0,-41201.5,1786934859.5,1786951679.5,16820.0,1263978.5,1278207.0,14228.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,179,300,1795731225.5,1795636342.0,-94883.5,1797062798.5,1796981640.0,-81158.5,1248647.0,1293262.0,44615.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,180,300,1805828058.5,1805723834.0,-104224.5,1807145670.5,1807020290.0,-125380.5,1186365.0,1191755.0,5390.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,181,300,1815927991.0,1815798059.5,-129931.5,1817307461.5,1817142920.5,-164541.0,1282284.5,1266818.0,-15466.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,182,300,1826031432.0,1825834488.5,-196943.5,1827385555.0,1827260021.5,-125533.5,1294518.5,1295447.5,929.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,183,300,1836083590.0,1836038133.5,-45456.5,1837453456.5,1837408431.5,-45025.0,1280982.0,1238122.0,-42860.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,184,300,1846192974.5,1846133391.5,-59583.0,1847471764.0,1847398089.0,-73675.0,1185658.5,1188645.5,2987.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,185,300,1856286681.0,1856156800.5,-129880.5,1857557999.5,1857472531.0,-85468.5,1248994.5,1264074.0,15079.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,186,300,1866380283.5,1866304069.5,-76214.0,1867698377.5,1867635454.0,-62923.5,1271944.0,1238539.5,-33404.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,187,300,1876464652.5,1876329477.5,-135175.0,1877808566.0,1877748210.5,-60355.5,1305250.0,1298359.5,-6890.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,188,300,1886625080.0,1886466118.0,-158962.0,1887883075.5,1887720017.5,-163058.0,1198559.5,1174321.0,-24238.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,189,300,1896694734.0,1896544714.5,-150019.5,1898021018.0,1897891552.0,-129466.0,1282533.0,1250144.5,-32388.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,190,300,1906756132.5,1906625398.5,-130734.0,1908051874.0,1908000350.0,-51524.0,1269751.0,1244341.5,-25409.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,191,300,1916873930.5,1916677251.5,-196679.0,1918212417.0,1917970865.5,-241551.5,1283519.0,1250781.5,-32737.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,192,300,1926934853.0,1926801515.5,-133337.5,1928166230.0,1928045147.5,-121082.5,1160801.5,1187766.0,26964.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,193,300,1937068940.5,1936880126.0,-188814.5,1938416377.5,1938238648.0,-177729.5,1305829.0,1307606.0,1777.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,194,300,1947117452.5,1946959822.5,-157630.0,1948443092.0,1948225698.5,-217393.5,1266226.5,1259728.5,-6498.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,195,300,1957225978.0,1957013846.0,-212132.0,1958508348.0,1958322472.5,-185875.5,1273149.0,1261769.0,-11380.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,196,300,1967299291.5,1967170355.5,-128936.0,1968565315.0,1968392783.0,-172532.0,1178175.0,1179192.0,1017.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,197,300,1977366508.0,1977216559.0,-149949.0,1978749171.5,1978516137.5,-233034.0,1276242.0,1255066.5,-21175.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,198,300,1987495930.5,1987336242.0,-159688.5,1988836478.0,1988686155.0,-150323.0,1290564.0,1311720.5,21156.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,199,300,1997607203.0,1997381250.5,-225952.5,1998935123.5,1998709006.0,-226117.5,1253043.5,1253516.5,473.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,200,300,2007709232.5,2007495913.0,-213319.5,2009002308.0,2008866116.5,-136191.5,1208085.5,1213936.0,5850.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,201,300,2017819927.5,2017600637.5,-219290.0,2019101460.0,2018938327.0,-163133.0,1250281.5,1275727.5,25446.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,202,300,2027886400.0,2027644012.0,-242388.0,2029213516.0,2028960084.0,-253432.0,1277744.0,1279076.0,1332.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,203,300,2037881597.5,2037799113.5,-82484.0,2039194963.0,2039120721.0,-74242.0,1279671.0,1261079.0,-18592.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,204,300,2048039642.5,2047846341.0,-193301.5,2049284056.5,2049047035.0,-237021.5,1226748.0,1221359.5,-5388.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,205,300,2058144002.0,2057991521.5,-152480.5,2059423596.5,2059282742.0,-140854.5,1267440.5,1257050.5,-10390.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,206,300,2068244908.5,2068031188.0,-213720.5,2069518054.0,2069380725.0,-137329.0,1273056.0,1254754.5,-18301.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,207,300,2078320274.5,2078131664.0,-188610.5,2079690317.0,2079426201.5,-264115.5,1270690.0,1249523.5,-21166.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,208,300,2088338787.5,2088203882.5,-134905.0,2089638087.5,2089636677.5,-1410.0,1198612.0,1189579.5,-9032.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,209,300,2098535655.5,2098352245.5,-183410.0,2099835233.0,2099665315.5,-169917.5,1290326.0,1294591.0,4265.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,210,300,2108564074.0,2108369023.5,-195050.5,2109853261.5,2109737884.5,-115377.0,1271291.0,1247353.5,-23937.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,211,300,2118663484.0,2118504377.0,-159107.0,2119953580.0,2119927716.5,-25863.5,1274105.5,1280147.0,6041.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,212,300,2128691445.0,2128567227.0,-124218.0,2129973852.5,2129888823.0,-85029.5,1183045.5,1204109.0,21063.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,213,300,2138846071.5,2138657110.5,-188961.0,2140115710.0,2139971953.5,-143756.5,1258517.5,1274873.5,16356.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,214,300,2148913962.0,2148779077.5,-134884.5,2150225391.0,2150110892.5,-114498.5,1265542.5,1275078.0,9535.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,215,300,2158942147.0,2158822390.5,-119756.5,2160264406.5,2160235884.5,-28522.0,1315194.5,1312270.0,-2924.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,216,300,2169101413.5,2168949964.0,-151449.5,2170354085.0,2170201666.5,-152418.5,1177986.0,1196609.0,18623.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,217,300,2179193136.0,2179105099.0,-88037.0,2180562267.5,2180415144.0,-147123.5,1245840.0,1280741.0,34901.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,218,300,2189238157.5,2189152710.0,-85447.5,2190609215.0,2190396903.5,-212311.5,1273601.0,1263742.5,-9858.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,219,300,2199362320.5,2199251884.0,-110436.5,2200731085.5,2200561012.5,-170073.0,1260137.5,1268196.0,8058.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,220,300,2209482482.5,2209393311.5,-89171.0,2210727746.5,2210625749.5,-101997.0,1237857.0,1231506.0,-6351.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,221,300,2219548068.5,2219440828.0,-107240.5,2220887313.5,2220763120.0,-124193.5,1243455.0,1260057.5,16602.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,222,300,2229569313.5,2229557430.5,-11883.0,2230907513.5,2230815205.0,-92308.5,1247490.5,1248601.5,1111.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,223,300,2239667761.0,2239659045.5,-8715.5,2241042968.0,2240990122.5,-52845.5,1255058.0,1269762.5,14704.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,224,300,2249805161.0,2249731243.0,-73918.0,2251086783.0,2250959929.0,-126854.0,1194809.5,1183229.5,-11580.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,225,300,2259830335.5,2259812069.5,-18266.0,2261205806.0,2261141151.0,-64655.0,1265467.0,1265341.0,-126.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,226,300,2269942771.5,2269948420.0,5648.5,2271342389.0,2271284904.5,-57484.5,1301193.0,1293898.5,-7294.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,227,300,2280069462.5,2279936687.0,-132775.5,2281319201.5,2281236582.0,-82619.5,1275715.5,1263138.5,-12577.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,228,300,2290140875.0,2290091890.0,-48985.0,2291445906.5,2291354496.0,-91410.5,1182112.5,1213947.0,31834.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,229,300,2300265849.5,2300233637.5,-32212.0,2301644708.0,2301487513.0,-157195.0,1290881.5,1244029.0,-46852.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,230,300,2310339197.0,2310344598.5,5401.5,2311667967.5,2311737208.5,69241.0,1300063.5,1291286.5,-8777.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,231,300,2320405497.5,2320395748.0,-9749.5,2321772747.5,2321753369.0,-19378.5,1317322.0,1288586.0,-28736.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,232,300,2330487406.5,2330465303.0,-22103.5,2331731580.5,2331723514.5,-8066.0,1167694.0,1186441.5,18747.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,233,300,2340547238.5,2340530198.5,-17040.0,2341881389.5,2341774038.5,-107351.0,1263115.0,1242508.0,-20607.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,234,300,2350603680.0,2350621659.0,17979.0,2351971630.0,2351854521.5,-117108.5,1263098.0,1255834.5,-7263.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,235,300,2360683594.5,2360722935.0,39340.5,2361926892.5,2362052371.0,125478.5,1266598.0,1287913.0,21315.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,236,300,2370793390.5,2370829795.0,36404.5,2372087888.0,2372100238.0,12350.0,1168941.5,1164259.5,-4682.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,237,300,2380917561.5,2380873689.5,-43872.0,2382290725.5,2382294391.5,3666.0,1311761.5,1310117.0,-1644.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,238,300,2390970754.0,2390988797.5,18043.5,2392255973.0,2392318481.0,62508.0,1248776.5,1255549.5,6773.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,239,300,2401079132.5,2401123819.5,44687.0,2402386067.0,2402389515.0,3448.0,1257500.5,1264091.5,6591.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,240,300,2411188780.0,2411203255.5,14475.5,2412517950.5,2412479375.5,-38575.0,1177665.0,1185014.0,7349.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,241,300,2421286208.0,2421311103.0,24895.0,2422569629.0,2422654264.0,84635.0,1250497.5,1257496.5,6999.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,242,300,2431341319.5,2431493178.0,151858.5,2432742335.5,2432775483.0,33147.5,1303574.5,1295968.5,-7606.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,243,300,2441426502.0,2441542070.5,115568.5,2442710923.0,2442847234.5,136311.5,1252665.5,1284908.0,32242.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,244,300,2451585395.0,2451601069.0,15674.0,2452816048.0,2452845254.0,29206.0,1185380.0,1180198.0,-5182.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,245,300,2461634179.0,2461661683.5,27504.5,2462942155.5,2463014002.5,71847.0,1255961.0,1293242.5,37281.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,246,300,2471753473.5,2471736938.0,-16535.5,2473044811.0,2473049360.0,4549.0,1258383.0,1283826.0,25443.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,247,300,2481820745.5,2481885313.0,64567.5,2483127361.0,2483194359.5,66998.5,1245455.0,1271695.0,26240.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-OA,T9,OpenAI Agents SDK,248,300,2491937551.0,2491979466.5,41915.5,2493228469.0,2493372948.5,144479.5,1253577.0,1218570.0,-35007.0
