run_id,task_id,family,branch,variant,runtime
r1-21-AUTHORIZATION-1-0-M2,agentdojo-workspace-UserTask7,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-21-AUTHORIZATION-1-0-M3,agentdojo-workspace-UserTask7,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-21-AUTHORIZATION-1-1-M0,agentdojo-workspace-UserTask7,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-21-AUTHORIZATION-1-1-M1,agentdojo-workspace-UserTask7,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-21-AUTHORIZATION-1-1-M2,agentdojo-workspace-UserTask7,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-21-AUTHORIZATION-1-1-M3,agentdojo-workspace-UserTask7,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-21-AUTHORIZATION-1-2-M0,agentdojo-workspace-UserTask7,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-21-AUTHORIZATION-1-2-M1,agentdojo-workspace-UserTask7,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-21-AUTHORIZATION-1-2-M2,agentdojo-workspace-UserTask7,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-21-AUTHORIZATION-1-2-M3,agentdojo-workspace-UserTask7,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-0-0-M0,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-0-0-M1,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-0-0-M2,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-0-0-M3,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-0-1-M0,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-0-1-M1,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-0-1-M2,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-0-1-M3,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-0-2-M0,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-0-2-M1,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-0-2-M2,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-0-2-M3,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-1-0-M0,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-1-0-M1,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-1-0-M2,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-1-0-M3,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-1-1-M0,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-1-1-M1,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-1-1-M2,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-1-1-M3,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-1-2-M0,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-1-2-M1,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-1-2-M2,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-21-PROVENANCE_HISTORY-1-2-M3,agentdojo-workspace-UserTask7,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-22-AUTHORIZATION-0-0-M0,agentdojo-workspace-UserTask8,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-22-AUTHORIZATION-0-0-M1,agentdojo-workspace-UserTask8,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-22-AUTHORIZATION-0-0-M2,agentdojo-workspace-UserTask8,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-22-AUTHORIZATION-0-0-M3,agentdojo-workspace-UserTask8,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-22-AUTHORIZATION-0-1-M0,agentdojo-workspace-UserTask8,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-22-AUTHORIZATION-0-1-M1,agentdojo-workspace-UserTask8,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-22-AUTHORIZATION-0-1-M2,agentdojo-workspace-UserTask8,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-22-AUTHORIZATION-0-1-M3,agentdojo-workspace-UserTask8,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-22-AUTHORIZATION-0-2-M0,agentdojo-workspace-UserTask8,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-22-AUTHORIZATION-0-2-M1,agentdojo-workspace-UserTask8,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-22-AUTHORIZATION-0-2-M2,agentdojo-workspace-UserTask8,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-22-AUTHORIZATION-0-2-M3,agentdojo-workspace-UserTask8,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-22-AUTHORIZATION-1-0-M0,agentdojo-workspace-UserTask8,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-22-AUTHORIZATION-1-0-M1,agentdojo-workspace-UserTask8,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-22-AUTHORIZATION-1-0-M2,agentdojo-workspace-UserTask8,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-22-AUTHORIZATION-1-0-M3,agentdojo-workspace-UserTask8,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-22-AUTHORIZATION-1-1-M0,agentdojo-workspace-UserTask8,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-22-AUTHORIZATION-1-1-M1,agentdojo-workspace-UserTask8,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-22-AUTHORIZATION-1-1-M2,agentdojo-workspace-UserTask8,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-22-AUTHORIZATION-1-1-M3,agentdojo-workspace-UserTask8,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-22-AUTHORIZATION-1-2-M0,agentdojo-workspace-UserTask8,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-22-AUTHORIZATION-1-2-M1,agentdojo-workspace-UserTask8,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-22-AUTHORIZATION-1-2-M2,agentdojo-workspace-UserTask8,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-22-AUTHORIZATION-1-2-M3,agentdojo-workspace-UserTask8,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-0-0-M0,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-0-0-M1,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-0-0-M2,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-0-0-M3,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-0-1-M0,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-0-1-M1,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-0-1-M2,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-0-1-M3,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-0-2-M0,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-0-2-M1,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-0-2-M2,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-0-2-M3,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-1-0-M0,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-1-0-M1,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-1-0-M2,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-1-0-M3,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-1-1-M0,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-1-1-M1,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-1-1-M2,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-1-1-M3,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-1-2-M0,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-1-2-M1,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-1-2-M2,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-22-PROVENANCE_HISTORY-1-2-M3,agentdojo-workspace-UserTask8,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-23-AUTHORIZATION-0-0-M0,agentdojo-workspace-UserTask9,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-23-AUTHORIZATION-0-0-M1,agentdojo-workspace-UserTask9,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-23-AUTHORIZATION-0-0-M2,agentdojo-workspace-UserTask9,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-23-AUTHORIZATION-0-0-M3,agentdojo-workspace-UserTask9,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-23-AUTHORIZATION-0-1-M0,agentdojo-workspace-UserTask9,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-23-AUTHORIZATION-0-1-M1,agentdojo-workspace-UserTask9,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-23-AUTHORIZATION-0-1-M2,agentdojo-workspace-UserTask9,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-23-AUTHORIZATION-0-1-M3,agentdojo-workspace-UserTask9,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-23-AUTHORIZATION-0-2-M0,agentdojo-workspace-UserTask9,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-23-AUTHORIZATION-0-2-M1,agentdojo-workspace-UserTask9,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-23-AUTHORIZATION-0-2-M2,agentdojo-workspace-UserTask9,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-23-AUTHORIZATION-0-2-M3,agentdojo-workspace-UserTask9,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-23-AUTHORIZATION-1-0-M0,agentdojo-workspace-UserTask9,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-23-AUTHORIZATION-1-0-M1,agentdojo-workspace-UserTask9,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-23-AUTHORIZATION-1-0-M2,agentdojo-workspace-UserTask9,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-23-AUTHORIZATION-1-0-M3,agentdojo-workspace-UserTask9,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-23-AUTHORIZATION-1-1-M0,agentdojo-workspace-UserTask9,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-23-AUTHORIZATION-1-1-M1,agentdojo-workspace-UserTask9,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-23-AUTHORIZATION-1-1-M2,agentdojo-workspace-UserTask9,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-23-AUTHORIZATION-1-1-M3,agentdojo-workspace-UserTask9,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-23-AUTHORIZATION-1-2-M0,agentdojo-workspace-UserTask9,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-23-AUTHORIZATION-1-2-M1,agentdojo-workspace-UserTask9,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-23-AUTHORIZATION-1-2-M2,agentdojo-workspace-UserTask9,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-23-AUTHORIZATION-1-2-M3,agentdojo-workspace-UserTask9,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-0-0-M0,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-0-0-M1,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-0-0-M2,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-0-0-M3,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-0-1-M0,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-0-1-M1,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-0-1-M2,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-0-1-M3,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-0-2-M0,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-0-2-M1,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-0-2-M2,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-0-2-M3,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-1-0-M0,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-1-0-M1,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-1-0-M2,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-1-0-M3,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-1-1-M0,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-1-1-M1,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-1-1-M2,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-1-1-M3,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-1-2-M0,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-1-2-M1,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-1-2-M2,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-23-PROVENANCE_HISTORY-1-2-M3,agentdojo-workspace-UserTask9,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-24-AUTHORIZATION-0-0-M0,agentdojo-workspace-UserTask12,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-24-AUTHORIZATION-0-0-M1,agentdojo-workspace-UserTask12,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-24-AUTHORIZATION-0-0-M2,agentdojo-workspace-UserTask12,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-24-AUTHORIZATION-0-0-M3,agentdojo-workspace-UserTask12,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-24-AUTHORIZATION-0-1-M0,agentdojo-workspace-UserTask12,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-24-AUTHORIZATION-0-1-M1,agentdojo-workspace-UserTask12,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-24-AUTHORIZATION-0-1-M2,agentdojo-workspace-UserTask12,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-24-AUTHORIZATION-0-1-M3,agentdojo-workspace-UserTask12,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-24-AUTHORIZATION-0-2-M0,agentdojo-workspace-UserTask12,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-24-AUTHORIZATION-0-2-M1,agentdojo-workspace-UserTask12,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-24-AUTHORIZATION-0-2-M2,agentdojo-workspace-UserTask12,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-24-AUTHORIZATION-0-2-M3,agentdojo-workspace-UserTask12,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-24-AUTHORIZATION-1-0-M0,agentdojo-workspace-UserTask12,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-24-AUTHORIZATION-1-0-M1,agentdojo-workspace-UserTask12,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-24-AUTHORIZATION-1-0-M2,agentdojo-workspace-UserTask12,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-24-AUTHORIZATION-1-0-M3,agentdojo-workspace-UserTask12,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-24-AUTHORIZATION-1-1-M0,agentdojo-workspace-UserTask12,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-24-AUTHORIZATION-1-1-M1,agentdojo-workspace-UserTask12,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-24-AUTHORIZATION-1-1-M2,agentdojo-workspace-UserTask12,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-24-AUTHORIZATION-1-1-M3,agentdojo-workspace-UserTask12,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-24-AUTHORIZATION-1-2-M0,agentdojo-workspace-UserTask12,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-24-AUTHORIZATION-1-2-M1,agentdojo-workspace-UserTask12,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-24-AUTHORIZATION-1-2-M2,agentdojo-workspace-UserTask12,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-24-AUTHORIZATION-1-2-M3,agentdojo-workspace-UserTask12,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-0-0-M0,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-0-0-M1,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-0-0-M2,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-0-0-M3,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-0-1-M0,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-0-1-M1,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-0-1-M2,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-0-1-M3,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-0-2-M0,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-0-2-M1,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,0,M1,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-0-2-M2,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,0,M2,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-0-2-M3,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,0,M3,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-1-0-M0,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-1-0-M1,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-1-0-M2,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-1-0-M3,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-1-1-M0,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-1-1-M1,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-1-1-M2,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-1-1-M3,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-1-2-M0,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,1,M0,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-1-2-M1,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,1,M1,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-1-2-M2,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,1,M2,Microsoft Agent Framework
r1-24-PROVENANCE_HISTORY-1-2-M3,agentdojo-workspace-UserTask12,PROVENANCE_HISTORY,1,M3,Microsoft Agent Framework
r1-25-AUTHORIZATION-0-0-M0,agentdojo-workspace-UserTask21,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-25-AUTHORIZATION-0-0-M1,agentdojo-workspace-UserTask21,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-25-AUTHORIZATION-0-0-M2,agentdojo-workspace-UserTask21,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-25-AUTHORIZATION-0-0-M3,agentdojo-workspace-UserTask21,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-25-AUTHORIZATION-0-1-M0,agentdojo-workspace-UserTask21,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-25-AUTHORIZATION-0-1-M1,agentdojo-workspace-UserTask21,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-25-AUTHORIZATION-0-1-M2,agentdojo-workspace-UserTask21,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-25-AUTHORIZATION-0-1-M3,agentdojo-workspace-UserTask21,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-25-AUTHORIZATION-0-2-M0,agentdojo-workspace-UserTask21,AUTHORIZATION,0,M0,Microsoft Agent Framework
r1-25-AUTHORIZATION-0-2-M1,agentdojo-workspace-UserTask21,AUTHORIZATION,0,M1,Microsoft Agent Framework
r1-25-AUTHORIZATION-0-2-M2,agentdojo-workspace-UserTask21,AUTHORIZATION,0,M2,Microsoft Agent Framework
r1-25-AUTHORIZATION-0-2-M3,agentdojo-workspace-UserTask21,AUTHORIZATION,0,M3,Microsoft Agent Framework
r1-25-AUTHORIZATION-1-0-M0,agentdojo-workspace-UserTask21,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-25-AUTHORIZATION-1-0-M1,agentdojo-workspace-UserTask21,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-25-AUTHORIZATION-1-0-M2,agentdojo-workspace-UserTask21,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-25-AUTHORIZATION-1-0-M3,agentdojo-workspace-UserTask21,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-25-AUTHORIZATION-1-1-M0,agentdojo-workspace-UserTask21,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-25-AUTHORIZATION-1-1-M1,agentdojo-workspace-UserTask21,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-25-AUTHORIZATION-1-1-M2,agentdojo-workspace-UserTask21,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-25-AUTHORIZATION-1-1-M3,agentdojo-workspace-UserTask21,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-25-AUTHORIZATION-1-2-M0,agentdojo-workspace-UserTask21,AUTHORIZATION,1,M0,Microsoft Agent Framework
r1-25-AUTHORIZATION-1-2-M1,agentdojo-workspace-UserTask21,AUTHORIZATION,1,M1,Microsoft Agent Framework
r1-25-AUTHORIZATION-1-2-M2,agentdojo-workspace-UserTask21,AUTHORIZATION,1,M2,Microsoft Agent Framework
r1-25-AUTHORIZATION-1-2-M3,agentdojo-workspace-UserTask21,AUTHORIZATION,1,M3,Microsoft Agent Framework
r1-25-PROVENANCE_HISTORY-0-0-M0,agentdojo-workspace-UserTask21,PROVENANCE_HISTORY,0,M0,Microsoft Agent Framework
