causal,dummy_heavy_ops,dynamic_pir,error,family,framework,group,iteration,logical_actions,passed,profile_id,profile_overflow,public_sessions,resolved_not_admitted,rounds,schedule_misses,semantic_equal,silent_committed_result_loss,workflow
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,13,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,14,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,15,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,16,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,17,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,18,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,19,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,20,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,21,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,22,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,23,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,AGENT_AS_TOOL_TO_TOOL,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,24,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,AGENT_AS_TOOL_TO_TOOL
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,0,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,1,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,2,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,3,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,4,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,5,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,6,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,7,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,8,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,9,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,10,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,11,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,12,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,13,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,14,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,15,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,16,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,17,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,18,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,19,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,20,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,21,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,22,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,23,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,TOOL_TO_HANDOFF,OpenAI Agents SDK,MIXED_AGENT_TRAJECTORY,24,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_HANDOFF
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,0,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,1,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,2,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,3,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,4,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,5,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,6,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,7,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,8,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,9,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,10,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,11,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,12,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,13,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,14,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,15,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,16,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,17,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,18,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,19,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,20,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,21,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,22,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,23,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,MICROSOFT_TOOL_TO_AGENT_AS_TOOL,Microsoft Agent Framework,MIXED_AGENT_TRAJECTORY,24,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,0,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,1,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,2,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,3,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,4,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,5,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,6,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,7,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,8,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,9,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,10,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,11,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,12,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,13,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,14,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,15,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,16,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,17,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,18,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,19,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,20,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,21,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,22,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,23,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,INTERNAL_TO_EXTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,24,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,INTERNAL_TO_EXTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,0,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,1,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,2,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,3,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,4,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,5,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,6,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,7,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,8,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,9,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,10,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,11,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,12,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,13,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,14,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,15,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,16,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,17,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,18,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,19,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,20,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,21,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,22,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,23,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,EXTERNAL_TO_INTERNAL,OpenAI Agents SDK,INTERNAL_EXTERNAL_MIXED,24,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,EXTERNAL_TO_INTERNAL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,0,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
